ParticipantID,TrialID,Label,Device,Time,AccelerationX,AccelerationY,AccelerationZ,RotationRateX,RotationRateY,RotationRateZ
1,1,hand right,Both,2023/04/1420:00:08.126,-0.012311184778809500,0.003799544181674720,0.003898243885487320,0.004599526524543760,-0.005575475748628380,-0.0010789723601192200
1,1,hand right,Both,2023/04/1420:00:08.165,-0.006205064710229640,-0.00038701994344592100,0.0020646394696086600,0.02392476052045820,-0.033923543989658400,0.015658311545848800
1,1,hand right,Both,2023/04/1420:00:08.206,-0.013104063458740700,-0.006549048237502580,0.0009611962595954540,-0.02793946862220760,0.020220810547471000,0.016821948811411900
1,1,hand right,Both,2023/04/1420:00:08.244,-0.005022326018661260,-0.0007247620378620920,1.30292028188705E-05,-0.05931122973561290,-0.03283142298460010,0.051165103912353500
1,1,hand right,Both,2023/04/1420:00:08.285,-0.009490134194493290,-0.005450021009892230,-0.008757369592785840,-0.03281276673078540,-0.005942767485976220,0.04992889612913130
1,1,hand right,Both,2023/04/1420:00:08.324,-0.006985240615904330,0.0036499996203929200,-0.0009090795647352930,-0.007501631043851380,-0.033937111496925400,0.051465101540088700
1,1,hand right,Both,2023/04/1420:00:08.364,-0.008795453235507010,0.0031353936064988400,0.004639846738427880,-0.03756912797689440,-0.033363018184900300,0.05820867791771890
1,1,hand right,Both,2023/04/1420:00:08.405,-0.006853066384792330,0.010684913024306300,0.0021925843320787000,0.008113930001854900,0.020000450313091300,-0.005122699309140440
1,1,hand right,Both,2023/04/1420:00:08.444,-0.02325519360601900,-0.0007875056471675630,-0.00490965461358428,0.026788467541337000,-0.023042552173137700,-0.03189590573310850
1,1,hand right,Both,2023/04/1420:00:08.486,-0.0100106755271554,0.003822213038802150,0.013587890192866300,-0.017016207799315500,0.011368665844202000,-0.07118101418018340
1,1,hand right,Both,2023/04/1420:00:08.526,-0.015205648727715000,-0.009139384143054490,-0.001683289767242970,-0.030509386211633700,0.0183163620531559,-0.05500202253460880
1,1,hand right,Both,2023/04/1420:00:08.565,-0.0063505228608846700,0.007242938969284300,0.0044434512965381100,-0.04429704695940020,0.05833282694220540,-0.06953813135623930
1,1,hand right,Both,2023/04/1420:00:08.604,-0.015193691477179500,0.002435819711536170,-0.011949094012379600,0.00032632891088724100,0.0021300464868545500,-0.04850607365369800
1,1,hand right,Both,2023/04/1420:00:08.644,-0.0060209170915186400,0.006089371163398030,-0.0058679901994764800,0.020176690071821200,0.019730491563677800,-0.05483485758304600
1,1,hand right,Both,2023/04/1420:00:08.684,-0.025330044329166400,-0.0008466963190585380,-0.0028421543538570400,0.06063321977853780,0.010408300906419800,-0.05693814158439640
1,1,hand right,Both,2023/04/1420:00:08.726,-0.021470220759511000,0.0028167683631181700,0.005287699401378630,0.01591441035270690,0.05072605609893800,-0.12003499269485500
1,1,hand right,Both,2023/04/1420:00:08.768,-0.03076113760471340,-0.019726162776351000,0.000853588804602623,0.023818952962756200,0.06733977794647220,-0.10147878527641300
1,1,hand right,Both,2023/04/1420:00:08.805,-0.01385071873664860,-0.014575940556824200,-0.0014017256908118700,0.023780882358551000,0.10242997109890000,-0.06730099022388460
1,1,hand right,Both,2023/04/1420:00:08.849,-0.0073672751896083400,-0.011973557993769600,0.007485621143132450,3.15885990858078E-05,0.1279710829257970,-0.04243150353431700
1,2,hand right,Both,2023/04/1420:00:14.524,-0.012476588599383800,-0.005696700420230630,-0.0025361194275319600,0.02413356676697730,-0.0014863372780382600,-0.0025767949409782900
1,2,hand right,Both,2023/04/1420:00:14.564,-0.013996176421642300,-0.00694598164409399,0.000977085903286934,0.013030360452830800,-0.0011142035946250000,-0.01647644117474560
1,2,hand right,Both,2023/04/1420:00:14.604,-0.014221088029444200,-0.004099052399396900,-0.0005509277689270680,0.011155180633068100,-0.0009306565625593070,0.00286535220220685
1,2,hand right,Both,2023/04/1420:00:14.643,-0.015047487802803500,-0.0023837322369217900,-0.004098772536963220,0.029645150527358100,0.010461322963237800,0.0051415180787444100
1,2,hand right,Both,2023/04/1420:00:14.684,-0.007374809589236980,-0.00018890853971242900,0.001357676344923680,0.06588344275951390,0.01952775940299030,-0.014506625011563300
1,2,hand right,Both,2023/04/1420:00:14.728,-0.01546408236026760,0.00577145628631115,-0.0038221008144319100,0.022556651383638400,0.024536188691854500,-0.041238389909267400
1,2,hand right,Both,2023/04/1420:00:14.763,-0.011921324767172300,-0.006886790506541730,-0.001090414123609660,0.030752113088965400,0.02588999643921850,-0.027439799159765200
1,2,hand right,Both,2023/04/1420:00:14.804,-0.011492028832435600,-0.0006563676288351420,-0.001403757487423720,0.019493568688631100,-0.0011127833276987100,-0.013680367730557900
1,2,hand right,Both,2023/04/1420:00:14.844,-0.0029132068157196000,-0.009919076226651670,0.008785459212958810,0.03707238659262660,0.02742735669016840,0.005700582638382910
1,2,hand right,Both,2023/04/1420:00:14.884,-0.008862950839102270,0.009927568025887010,-0.009532783180475240,-0.0069115376099944100,0.011313251219689800,0.014606165699660800
1,2,hand right,Both,2023/04/1420:00:14.924,-0.006800055503845220,-0.0015884445747360600,-0.0013344783801585400,0.009357960894703870,-0.001584892626851800,0.005655704997479920
1,2,hand right,Both,2023/04/1420:00:14.964,-0.0002841287641786040,0.0006648604176007210,0.0006564340437762440,0.06556147336959840,0.047254983335733400,-0.060162853449583100
1,2,hand right,Both,2023/04/1420:00:15.003,-0.004394561052322390,-0.014397656545043000,-0.006206188816577200,0.025063565000891700,0.016703952103853200,-0.0961441844701767
1,2,hand right,Both,2023/04/1420:00:15.043,-0.0012611544225364900,-0.01616012305021290,0.005652016028761860,0.03276814520359040,0.04760018736124040,-0.09214036166667940
1,2,hand right,Both,2023/04/1420:00:15.083,-0.005452368408441540,-0.009765591472387310,-0.00990276038646698,0.0013901595957577200,0.06483694911003110,-0.1028405949473380
1,2,hand right,Both,2023/04/1420:00:15.128,-0.006740547716617580,-0.013931617140770000,-0.006240827962756160,-0.006088471971452240,0.019378960132598900,-0.09780916571617130
1,2,hand right,Both,2023/04/1420:00:15.165,-0.012766924686729900,-0.01948726549744610,-0.003222300671041010,0.015934539958834600,0.014968710020184500,-0.05184810981154440
1,2,hand right,Both,2023/04/1420:00:15.204,-0.011386006139218800,-0.025203082710504500,-0.008457884192466740,-0.013561129570007300,-0.003595781046897170,-0.010944677516818000
1,2,hand right,Both,2023/04/1420:00:15.244,-0.006250997073948380,-0.017233960330486300,-0.0012313881888985600,-0.026294022798538200,-0.024308722466230400,0.07716340571641920
1,2,hand right,Both,2023/04/1420:00:15.284,0.0032098740339279200,-0.008221063762903210,-0.025151502341032000,-0.0768793523311615,-0.11479814350605000,0.13820233941078200
1,2,hand right,Both,2023/04/1420:00:15.323,0.0019029511604458100,-0.009367236867547040,-0.0071225762367248500,-0.04824812710285190,-0.1441725790500640,0.1716296225786210
1,2,hand right,Both,2023/04/1420:00:15.364,-0.012238975614309300,0.005841982085257770,-0.0010447772219777100,-0.07872023433446880,-0.20861254632473000,0.2120848298072820
1,2,hand right,Both,2023/04/1420:00:15.404,-0.01500597782433030,-0.008896645158529280,0.015591003000736200,-0.09364499896764760,-0.1368861347436910,0.2056182473897930
1,2,hand right,Both,2023/04/1420:00:15.445,-0.022725915536284400,-0.001698334701359270,0.0020531981717795100,-0.017382528632879300,-0.11472522467374800,0.23942703008651700
1,2,hand right,Both,2023/04/1420:00:15.485,-0.024529922753572500,0.012242486700415600,0.008944739587605,-0.07535765320062640,-0.05873151123523710,0.18377137184143100
1,2,hand right,Both,2023/04/1420:00:15.524,-0.014703687280416500,0.01646912470459940,0.006011380814015870,-0.06106200069189070,-0.005800493061542510,0.14797106385231000
1,2,hand right,Both,2023/04/1420:00:15.564,-0.008314183913171290,0.008807294070720670,-0.006707790307700630,-0.06874474883079530,0.009883362799882890,0.10842117667198200
1,2,hand right,Both,2023/04/1420:00:15.605,-0.011319837532937500,-0.005755180958658460,0.0009294171468354760,0.0023345425724983200,-0.0012030117213726000,0.10102002322673800
1,2,hand right,Both,2023/04/1420:00:15.643,-0.012199249118566500,0.00823349691927433,0.0009086355566978460,-0.044782496988773300,-0.03007989376783370,0.09534549713134770
1,2,hand right,Both,2023/04/1420:00:15.682,-0.006819836795330050,0.01314624398946760,0.005525283981114630,-0.07196030020713810,-0.018904073163867000,0.049017712473869300
1,2,hand right,Both,2023/04/1420:00:15.724,-0.0017704861238598800,0.0018769088201224800,0.007502338849008080,-0.04664032161235810,-0.00017870403826236700,0.017766427248716400
1,2,hand right,Both,2023/04/1420:00:15.764,-0.004335634410381320,0.002309654373675590,-0.005668734200298790,-0.03548455610871320,-0.03015984408557420,0.015187975019216500
1,2,hand right,Both,2023/04/1420:00:15.806,0.0010180812096223200,-0.007023579441010950,0.0017431590240448700,-0.013755450025200800,-0.030551806092262300,0.02499012090265750
1,2,hand right,Both,2023/04/1420:00:15.844,-0.011895338073372800,-0.007166051305830480,-0.006607560906559230,-0.032097429037094100,-0.05566776543855670,0.048300642520189300
1,2,hand right,Both,2023/04/1420:00:15.885,-0.012310893274843700,-0.010725697502493900,0.0011763419024646300,-0.03787245601415630,-0.04701395705342290,0.060281068086624100
1,2,hand right,Both,2023/04/1420:00:15.924,-0.020486116409301800,-0.009478547610342500,-0.006530974060297010,-0.017964478582143800,-0.07121056318283080,0.09340517967939380
1,2,hand right,Both,2023/04/1420:00:15.971,-0.01574096828699110,0.009176908060908320,0.005684179719537500,-0.06714989244937900,-0.015472011640667900,0.044718094170093500
1,2,hand right,Both,2023/04/1420:00:16.003,-0.02063157595694070,-0.0018485883483663200,-0.004152162000536920,-0.042370110750198400,-0.01912585273385050,0.024276992306113200
1,2,hand right,Both,2023/04/1420:00:16.042,-0.012767505832016500,0.00956321693956852,0.002221503295004370,-0.02595677226781850,0.0011113621294498400,0.010884294286370300
1,2,hand right,Both,2023/04/1420:00:16.084,-0.015674961730837800,-0.003236080054193740,-0.000601456849835813,-0.011697450652718500,0.001981115899980070,-0.007069631479680540
1,2,hand right,Both,2023/04/1420:00:16.129,-0.013209795579314200,0.0034724255092442000,0.0052934205159544900,-0.0033445777371525800,0.007280171848833560,-0.005915659014135600
1,2,hand right,Both,2023/04/1420:00:16.166,-0.012316936627030400,0.00667976588010788,0.015506664291024200,-0.018572082743048700,0.03630514442920690,-0.015753649175167100
1,2,hand right,Both,2023/04/1420:00:16.206,-0.00810151919722557,0.008910401724278930,0.007807930000126360,0.0038401507772505300,0.056756459176540400,-0.04710599407553670
1,2,hand right,Both,2023/04/1420:00:16.245,-0.007739429362118240,0.007407757453620430,-0.009399945847690110,-0.0017768754623830300,0.04030502960085870,-0.05321398377418520
1,2,hand right,Both,2023/04/1420:00:16.284,-0.008590778335928920,-0.0023124960716813800,7.65874865464866E-05,0.026123613119125400,0.02050311118364330,-0.06176020950078960
1,2,hand right,Both,2023/04/1420:00:16.326,-0.004327354021370410,-0.006664589047431950,0.010688343085348600,0.058479536324739500,0.054762616753578200,-0.03015349619090560
1,2,hand right,Both,2023/04/1420:00:16.388,-0.002161839511245490,0.006942429579794410,-0.00796726904809475,0.002559213899075990,0.055331021547317500,-0.03459421545267110
1,2,hand right,Both,2023/04/1420:00:16.409,-0.007216358091682200,-0.007958497852087020,-0.003779708407819270,0.03887961804866790,0.016700338572263700,-0.04076487571001050
1,2,hand right,Both,2023/04/1420:00:16.444,2.70241871476173E-05,-0.01199409645050760,0.0019900836050510400,0.046665724366903300,0.028949929401278500,-0.017839768901467300
1,2,hand right,Both,2023/04/1420:00:16.486,0.00017972581554204200,-0.01688346453011040,0.008461118675768380,0.03219344839453700,0.042502306401729600,-0.01167966052889820
1,3,hand right,Both,2023/04/1420:00:24.484,-0.006279058754444120,0.006474969908595090,-0.010728703811764700,-0.02032526209950450,0.023043973371386500,0.03469197824597360
1,3,hand right,Both,2023/04/1420:00:24.525,-0.010785846970975400,0.0021686034742742800,-0.011223380453884600,0.022813651710748700,-0.002492880681529640,0.018210703507065800
1,3,hand right,Both,2023/04/1420:00:24.564,-0.003046709345653650,0.00928608700633049,0.000898466445505619,-0.027624640613794300,0.028111303225159600,-0.00846728403121233
1,3,hand right,Both,2023/04/1420:00:24.604,-0.0014603706076741200,0.000932787312194705,0.0013287576148286500,-0.004651500377804040,0.006133998278528450,0.012113266624510300
1,3,hand right,Both,2023/04/1420:00:24.643,0.0030796481296420100,0.007700484246015550,0.005156134720891710,0.007429312914609910,-0.006463635712862020,0.015573526732623600
1,3,hand right,Both,2023/04/1420:00:24.687,0.004837140440940860,0.0059632062911987300,0.00041236961260438000,-0.013549629598856000,-0.009356224909424780,-0.0341615155339241
1,3,hand right,Both,2023/04/1420:00:24.726,0.003046418307349090,0.0052391542121768,0.0018234355375170700,-0.01520242728292940,-0.005925584584474560,-0.041257210075855300
1,3,hand right,Both,2023/04/1420:00:24.764,0.0005155373364686970,-0.0035816049203276600,-0.0005077071255072950,0.0322725735604763,-0.016436442732811000,-0.03911871090531350
1,3,hand right,Both,2023/04/1420:00:24.808,0.004315397702157500,-0.004910615272820000,-0.0004225384909659620,0.03704192489385610,0.01084417849779130,-0.05015707015991210
1,3,hand right,Both,2023/04/1420:00:24.844,0.0031319130212068600,-0.007383279502391820,-0.00860006082803011,0.004224678501486780,-0.011961029842495900,-0.06160297244787220
1,3,hand right,Both,2023/04/1420:00:24.883,-0.0032183188013732400,-0.014665583148598700,-0.006878512911498550,0.013292304240167100,-0.02733648754656320,-0.05663345009088520
1,3,hand right,Both,2023/04/1420:00:24.925,-0.007533716503530740,-0.009754967875778680,-0.006455973722040650,-0.018163058906793600,-0.03831241652369500,-0.056226037442684200
1,3,hand right,Both,2023/04/1420:00:24.968,-0.014696314930915800,-0.027176417410373700,-0.003533612471073870,0.01414147112518550,-0.03254486620426180,-0.019028834998607600
1,3,hand right,Both,2023/04/1420:00:25.004,-0.018338307738304100,-0.004566511604934930,-0.003312361892312770,-0.02599666267633440,-0.03314104303717610,-0.006742055527865890
1,3,hand right,Both,2023/04/1420:00:25.044,-0.020591264590621000,-0.02850755676627160,-0.007642554119229320,-0.021062763407826400,-0.03753288835287090,0.040520425885915800
1,3,hand right,Both,2023/04/1420:00:25.086,-0.027081787586212200,-0.0019896402955055200,-0.009706809185445310,-0.04400427266955380,-0.05707337707281110,0.0649099200963974
1,3,hand right,Both,2023/04/1420:00:25.127,-0.02117280662059780,-0.012512964196503200,-0.0008492100751027470,-0.033747244626283600,-0.04099550098180770,0.08212148398160930
1,3,hand right,Both,2023/04/1420:00:25.166,-0.02335413731634620,-0.005361089017242190,-0.004678619559854270,-0.04659271240234380,-0.03059450164437290,0.10089442878961600
1,3,hand right,Both,2023/04/1420:00:25.204,-0.01659306138753890,-0.003353752661496400,0.00493157934397459,-0.04611540585756300,-0.030946806073188800,0.11889156699180600
1,3,hand right,Both,2023/04/1420:00:25.244,-0.024636857211589800,0.0021179048344492900,-0.009903204627335070,-0.055049531161785100,-0.034776508808136000,0.12180905044078800
1,3,hand right,Both,2023/04/1420:00:25.285,-0.017319772392511400,0.005745557136833670,0.011381832882762000,-0.018387403339147600,-0.031124670058488800,0.11073407530784600
1,3,hand right,Both,2023/04/1420:00:25.324,-0.01968703232705590,0.015325471758842500,-0.0022513102740049400,-0.04529878497123720,-0.02930869162082670,0.0856240764260292
1,3,hand right,Both,2023/04/1420:00:25.365,-0.012892144732177300,-0.009256347082555290,0.0052477833814919000,-0.025370460003614400,-0.012546034529805200,0.06274384260177610
1,3,hand right,Both,2023/04/1420:00:25.405,-0.01024932786822320,0.003998365718871360,0.004589317366480830,0.0166972316801548,0.027600184082984900,0.06644131243228910
1,3,hand right,Both,2023/04/1420:00:25.445,-0.012774001806974400,0.009633032605051990,0.0036007901653647400,-0.020551210269331900,0.037605736404657400,0.02565673366189000
1,3,hand right,Both,2023/04/1420:00:25.478,-0.005729544907808300,0.008165102452039720,0.002325421664863830,-0.01955118402838710,0.042909830808639500,-0.02577252686023710
1,3,hand right,Both,2023/04/1420:00:25.522,-0.010805337689817000,0.0023780493065714800,-0.00708552123978734,-0.008370926603674890,0.007028618827462200,-0.05432639271020890
1,3,hand right,Both,2023/04/1420:00:25.562,-0.0019889012910425700,0.004654022864997390,0.00459503848105669,-0.022051071748137500,0.02811918407678600,-0.055458370596170400
1,3,hand right,Both,2023/04/1420:00:25.604,-0.011029666289687200,-0.023825503885746000,-0.014057339169085000,0.041259583085775400,0.021506033837795300,-0.027168404310941700
1,3,hand right,Both,2023/04/1420:00:25.647,-0.00824639480561018,-0.01251012273132800,0.004742936696857210,0.038845695555210100,0.004931184928864240,0.02344183810055260
1,3,hand right,Both,2023/04/1420:00:25.684,-0.011439017951488500,-0.012929725460708100,-0.004930820316076280,-0.02328498288989070,0.025328438729047800,0.045625217258930200
1,3,hand right,Both,2023/04/1420:00:25.726,-0.01520535722374920,-0.023664627224206900,-0.004405191633850340,0.010568980127573000,-0.00026809051632881200,0.10654289275407800
1,3,hand right,Both,2023/04/1420:00:25.764,-0.003991542384028440,0.006637269631028180,0.0017195171676576100,-0.032730914652347600,0.03913237527012830,0.10019605606794400
1,3,hand right,Both,2023/04/1420:00:25.804,-0.003602719632908700,0.007665770594030620,-0.010776372626423800,-0.0036475770175457,0.057351019233465200,0.02750260755419730
1,3,hand right,Both,2023/04/1420:00:25.845,0.003324050223454830,0.004644108936190610,0.0025462883058935400,0.03516823798418050,0.016648538410663600,-0.010357009246945400
1,3,hand right,Both,2023/04/1420:00:25.884,0.005254480987787250,0.0006184238009154800,0.010364830493927000,0.026731761172413800,0.05342579632997510,-0.0454467311501503
1,3,hand right,Both,2023/04/1420:00:25.926,0.0014206438791006800,-0.0033243021462112700,-0.0032821702770888800,0.019950740039348600,0.034292254596948600,-0.06387010216712950
1,3,hand right,Both,2023/04/1420:00:25.972,-0.0036146757192909700,-0.003909433260560040,-0.0005105675081722440,0.03702743723988530,0.005362994968891140,-0.06785675883293150
1,3,hand right,Both,2023/04/1420:00:26.005,-0.0002906254958361390,0.0007346757338382300,0.0020357207395136400,-0.004473160486668350,0.021988026797771500,-0.06197948753833770
1,3,hand right,Both,2023/04/1420:00:26.045,-0.011909077875316100,-0.009836828336119650,-0.014078120701015000,0.0034854309633374200,0.0146135613322258,-0.039443112909793900
1,3,hand right,Both,2023/04/1420:00:26.089,-0.009224750101566320,-0.0030950286891311400,0.004953189752995970,0.007650202140212060,-0.00883735716342926,-0.03132222220301630
1,3,hand right,Both,2023/04/1420:00:26.126,-0.015205648727715000,-0.009139384143054490,-0.001683289767242970,-0.00851592980325222,0.031994227319955800,-0.03899654373526570
1,3,hand right,Both,2023/04/1420:00:26.163,-0.015496273525059200,-0.008404708467423920,0.00035243091406300700,-0.022588282823562600,0.016981597989797600,-0.003731655888259410
1,3,hand right,Both,2023/04/1420:00:26.225,-0.009152539074420930,-0.001052590669132770,1.01687619462609E-05,-0.038831792771816300,0.029600482434034300,-0.0002983417361974720
1,3,hand right,Both,2023/04/1420:00:26.247,-0.013091069646179700,-0.00668867863714695,-0.0017973772482946500,-0.02295657992362980,0.004028817638754850,0.012133603915572200
1,3,hand right,Both,2023/04/1420:00:26.282,-0.007943066768348220,0.001140812411904340,0.0026705446653068100,-0.021863194182515100,0.04864760860800740,-0.012245336547493900
1,3,hand right,Both,2023/04/1420:00:26.324,-0.010103869251906900,-0.003631593193858860,0.0022105060052126600,-0.0061613707803189800,0.008028700947761540,-0.02532673254609110
1,3,hand right,Both,2023/04/1420:00:26.366,-0.009073086082935330,0.0037304386496543900,0.003916993737220760,-0.020951464772224400,0.0024489639326930000,-0.034793924540281300
1,3,hand right,Both,2023/04/1420:00:26.404,-0.0067733218893408800,0.0009427010081708430,0.003377507673576470,-0.044674187898635900,-0.0013396673602983400,-0.02088538371026520
1,3,hand right,Both,2023/04/1420:00:26.444,-0.007408039644360540,-0.002650238573551180,-0.00197502295486629,-0.0009920942829921840,0.006744317710399630,-0.0072603062726557300
1,3,hand right,Both,2023/04/1420:00:26.487,-0.007216648664325480,0.006566743832081560,-0.0010578068904578700,0.005286218132823710,-0.002541059162467720,-0.006760735996067520
1,4,hand right,Both,2023/04/1420:00:31.602,-0.007183128036558630,-0.005497167818248270,-0.00044700922444462800,-0.0012470167130231900,0.010343717411160500,-0.05169493705034260
1,4,hand right,Both,2023/04/1420:00:31.642,-0.011161385104060200,-0.013524770736694300,-0.004207967780530450,0.005814002361148600,-0.009072701446712020,-0.020256150513887400
1,4,hand right,Both,2023/04/1420:00:31.683,-0.013058586046099700,-0.007037755101919170,-0.008693810552358630,0.004216163419187070,0.005041042808443310,0.002530398778617380
1,4,hand right,Both,2023/04/1420:00:31.722,-0.008365866728127000,-0.005159425083547830,0.001604601158760490,0.004536051768809560,0.0007434915751218800,0.033172160387039200
1,4,hand right,Both,2023/04/1420:00:31.764,-0.005299958400428300,-0.00012971687829121900,-0.0007098235073499380,-0.012105308473110200,0.018497709184885000,0.022515153512358700
1,4,hand right,Both,2023/04/1420:00:31.804,-0.0019434242276474800,0.0041653155349195,-0.005059969145804640,0.016428405418992000,-0.003332084510475400,-0.001136810053139930
1,4,hand right,Both,2023/04/1420:00:31.844,-0.005848725326359270,0.000990557949990034,-0.003534815739840270,0.0055381543934345200,-0.01738208532333370,-0.0032426384277641800
1,4,hand right,Both,2023/04/1420:00:31.887,-0.010137098841369200,-0.006092923227697610,-0.0011221931781619800,0.009280581958591940,-0.029797591269016300,0.016763342544436500
1,4,hand right,Both,2023/04/1420:00:31.943,-0.009106315672397610,0.0012691088486462800,0.0005842947866767650,0.028392277657985700,-0.014673043042421300,0.027150612324476200
1,4,hand right,Both,2023/04/1420:00:31.963,-0.006112617440521720,0.00425637885928154,0.003212891286239030,0.022349340841174100,-0.0022802050225436700,-0.002545015886425970
1,4,hand right,Both,2023/04/1420:00:32.003,-0.009113558568060400,-0.0014714824501425000,-0.00826555211097002,0.036979034543037400,-0.011887338012456900,-0.021349739283323300
1,4,hand right,Both,2023/04/1420:00:32.043,-0.008828683756291870,0.0006740635726600890,0.0013071473222225900,0.027987875044345900,-0.002970479428768160,-0.06332896649837490
1,4,hand right,Both,2023/04/1420:00:32.084,-0.010870760306716000,-0.014259446412324900,-0.006243688520044090,0.03054032102227210,-0.017788833007216500,-0.05012122541666030
1,4,hand right,Both,2023/04/1420:00:32.126,-0.01410161703825000,-0.011449749581515800,0.0025874078273773200,0.02944427914917470,-0.009927472099661830,-0.035312943160533900
